4.94635,-17.50882,6.726115131352355,0.9376293123725896,0.08284954723179082,0.08836066251186968
4.9124,-17.54744,6.7272049795445215,1.1934632157418525,0.6829084631755623,0.5722073828233314
4.87844,-17.58606,6.728294985354297,0.9827466335779553,0.1075092793166756,0.1093967413811014
4.84448,-17.62468,6.72938499116407,0.9999499624139909,0.0742522769886475,0.07425599257926288
4.81053,-17.66329,6.730474695716564,1.0887902767129345,0.07559453313669953,0.06942983855891877
4.77657,-17.70191,6.731564701526339,1.0807634678897695,0.11645729981094897,0.10775465980390339
4.74261,-17.74053,6.7326547073361125,1.042373012053777,0.07494940220736322,0.07190266952488646
4.70866,-17.77915,6.73374455552828,0.9983219570191009,0.07442465964824861,0.07454975734528961
4.6747,-17.81777,6.7348345613380545,1.0527598520612405,0.11059252369663133,0.10505009616399963
4.64074,-17.85639,6.735924567147828,1.0257926766966894,0.10455730372421901,0.10192830003516874
4.60678,-17.89501,6.7370145729576025,0.9911646978322681,0.07898236998672917,0.07968642361806062
4.57283,-17.93363,6.738104421149769,1.026810166734817,0.10554887440771347,0.10279297754067955
4.53887,-17.97225,6.739194426959544,0.9105011776266487,0.07170390729747676,0.07875213021072991
4.50491,-18.01087,6.740284432769318,0.921899297324915,0.16582573995648506,0.17987402793088503
4.47096,-18.04948,6.741374137321811,0.8444260760298411,0.197647275039818,0.23406107491265268
4.437,-18.0881,6.742464143131587,0.7296814161867856,0.10405164263219957,0.14259872914944044
4.40304,-18.12672,6.74355414894136,0.6279060958364806,0.05555752100332931,0.08848062054456883
4.36909,-18.16534,6.744643997133527,0.4392055747533298,0.1277316903934571,0.2908243832405698
4.33513,-18.20396,6.745734002943302,0.3383405035989132,0.10516948041587361,0.3108391673393827
4.30117,-18.24258,6.746824008753076,0.26403834876691673,0.15623982262788086,0.59173155474398
4.26721,-18.2812,6.747914014562849,0.26552181322018836,0.12318266710408061,0.4639267320833236
4.23326,-18.31982,6.749003862755018,0.1920104446980223,0.09920349603313713,0.5166567693187522
4.23326,-18.31982,6.749003862755018,0.11780061006196862,0.012223582707158103,0.10376502040802614
4.20732,-18.36344,6.750039279080542,0.22912470897064757,0.0631773280121604,0.2757333693776949
4.18138,-18.40707,6.75107483904574,0.3850027590014497,0.08555186064596253,0.22221103263740608
4.15544,-18.45069,6.752110255371262,0.47270106696798564,0.13602959182846644,0.28777085844335365
4.1295,-18.49432,6.75314581533646,0.6620100103149926,0.09009578785787378,0.13609429835510356
4.10356,-18.53794,6.754181231661984,0.8001867789982627,0.07185445481937829,0.08979710325798108
4.07762,-18.58157,6.755216791627181,0.903398964219979,0.06195155879488718,0.06857607906200995
4.05168,-18.62519,6.756252207952705,0.9540400758847806,0.06923418746450591,0.07256947502996439
4.02574,-18.66881,6.757287624278229,0.9548693358986948,0.053967878243277076,0.05651860020458621
3.9998,-18.71244,6.758323184243426,0.9767046775381317,0.08423423363772035,0.08624329910044047
3.97386,-18.75606,6.759358600568951,0.9155632032938772,0.048437913401491506,0.0529050460167346
3.94792,-18.79969,6.7603941605341475,0.922667687981414,0.10542036971003413,0.11425605457222611
3.92198,-18.84331,6.761429576859672,0.9150651168485325,0.10609857162320885,0.11594647164412777
3.89604,-18.88694,6.7624651368248685,0.9169173879780896,0.04475062336623885,0.04880551285532846
3.87011,-18.93056,6.763500395532787,0.9244159403046404,0.06694810531024978,0.07242205850343418
3.84417,-18.97419,6.764535955497983,0.9928169306470961,0.08904488619875306,0.08968912943569121
3.81823,-19.01781,6.7655713718235075,0.9414416873540971,0.10231383383592803,0.10867782382090918
3.79229,-19.06144,6.766606931788705,0.8764620650920054,0.05596069040470478,0.06384838846257468
3.76635,-19.10506,6.7676423481142285,0.8872899408350813,0.08510247111515185,0.0959128095547402
3.74041,-19.14869,6.768677908079426,0.8984922560234148,0.04690660341205317,0.05220590728255623
3.71447,-19.19231,6.76971332440495,0.933473103055489,0.1302307576512652,0.13951206223830942
3.68853,-19.23594,6.770748884370147,0.943550249965502,0.050965492767585614,0.054014603641352445
3.66259,-19.27956,6.77178430069567,0.9005654651453193,0.07968658466275122,0.08848505494255504
3.63665,-19.32319,6.772819860660867,0.9561990620183136,0.12166752582044296,0.12724079185314316
